,title,date,company,company_link,location,type-salary,description
469,"Senior Engineering Manager, KMS Healthcare
- job post","Posted
Posted 9 days ago",KMS Technology,https://jobs.vn.indeed.com/cmp/Kms-Technology?campaignid=mobvjcmp&from=mobviewjob&tk=1hg7j47jt2ggj000&fromjk=afb5e889646e1a3b,Thành phố Hồ Chí Minh,,"KMS Technology was established in 2009 as a U.S.-based software services company. With development centers in Vietnam and Mexico, we have been trusted globally for the superlative quality of our software consulting & development services, technology solutions, and engineers' expertise.
KMS Technology focuses on custom software development and a wide variety of consulting services
KMS Healthcare specializes in the healthcare industry
KMS Solutions serves the Asia Pacific region
We pride ourselves on creating brilliant solutions for our clients by leveraging deep expertise, advanced technologies, and delivery excellence.
KMS Healthcare is the intersection of world-class technologists and proven Healthcare industry expertise.
At KMS Healthcare, we leverage technologies to enable a modern way of health service. Covering end-to-end product development, we helped numerous U.S. health practices increase health treatment quality, reduce costs, and save people's lives.
Instead of wishing people good health, join us to make it happen.
Responsibilities
Senior engineering managers play both the roles of Group Managers (Resources Management focus) and Project Managers (Project focus). At the same time, senior engineering managers can be in charge of multiple projects/groups, or be the practice manager for a service of the company.
As Project Managers, the engineering managers coordinate all functional aspects of project team initiatives – Requirements gathering, Design, Development, Quality Assurance, and 3rd party vendors – to ensure that requirements are met and exceeded. Managers carry out this responsibility by motivating and guiding project teams while collaborating with internal/external customers throughout the software development process until project completion.
Managers are responsible for closely monitoring the schedule, scope and budget. Managers have the additional responsibility of influencing processes and methodologies, and in providing overall guidance to business objectives.
Key responsibilities:
In charge of sub-ordinates’ career path and performance review
Plan recruitment, conduct interviews and make hiring decisions as needed
Build process/procedures for the service that they are in charge of
Group Management:
Listen and understand each staff;
Give support and encouragement to ideas and staffs (career development plan);
Deal with individual problems;
Recognize and use individual abilities;
Develop team spirit, motivate and build morale;
Ensure communication within the group;
Train the group.
Project Management:
Manage client’s expectation, engagement, and stakeholder relationship
Participate in pre-sales meetings and marketing events when required;
Coordinate all aspects of a project throughout specific software development process methodology and project management software tools;
Set standard, work with Test team to generate quality acceptance criteria for the project;
Participate in software architecture, CI/CD, test design and engineering activities;
Adhere to strict delivery schedules;
Communicate project status and issues;
Mentor and provide guidance to subordinates in the project teams.
Optional: Act as an instructor, course composer
Qualifications
Knowledge and skills required:
Experience running a complex project (or multiple projects) more than 40 headcounts;
Possesses solid knowledge and skill of software requirement, development process, project management and leadership;
Perform exemplary work in managing projects, practice/service and mentor others in project management, leadership;
Knowledge of specific domains and technologies that match the company's focus;
Aptitude to learn and understand changes in software development process, procedures and methodologies;
Good human relation skills, ability to collaborate effectively across departments and teams;
Experience with Object-Oriented Analysis and Design processes;
Strong presentation and client relation skills;
Strong organizational, analytical and problem solving skills.
Personal Qualities:
Ability to work independently - self directed;
Committed to product quality & service standards;
Team oriented.
Benefits and Perks
Perks You'll Enjoy
Working in one of the Best Places to Work in Vietnam
Building large-scale & global software products
Working & growing with Passionate & Talented Team
Diverse careers opportunities with Software Outsourcing, Software Product Development, IT Solutions & Consulting
Attractive Salary and Benefits
Two performance appraisals every year and performance bonus
Onsite opportunities: short-term and long-term assignments in North American (U.S, Canada), Europe, Asia.
Flexible working time
Various training on hot-trend technologies, best practices and soft skills
Premium healthcare insurance for you and your loved ones
Company trip, big annual year-end party every year, team building, etc.
Fitness & sport activities: football, tennis, table-tennis, badminton, yoga, swimming…
Joining community development activities: 1% Pledge, charity every quarter, blood donation, public seminars, career orientation talks,…
Free in-house entertainment facilities (foosball, ping pong, gym…), coffee, and snack (instant noodles, cookies, candies…)
And much more, join us and let yourself explore other fantastic things!"
470,"Quản Lý Tiếp Thị & Truyền Thông/ Marketing & Communication Manager
- job post","Posted
Posted 27 days ago",Khách Sạn Courtyard by Marriott Danang Han River,,Ðà Nẵng,,"Hạn nộp: 30/12/2023 Mức lương: Thỏa thuận
Nộp hồ sơ ứng tuyển
THÔNG TIN CƠ BẢN
Số lượng
1
Nơi làm việc
Quận Hải Châu - Đà Nẵng
Giờ làm việc
Giờ hành chính
Loại hình
Khách sạn/ Khu căn hộ Resort/ Khu Du lịch
Ngành nghề
Kinh doanh & tiếp thị
Vị trí
Giám đốc, phó giám đốc Bộ phận/ Trưởng phòng/ Tổ trưởng
Cập nhật
16/11/2023 14:55
MÔ TẢ CÔNG VIỆC

Job Description

Adapt to new web platforms and global business trends

Promote brand awareness

Target audience to encourage them to purchase specific services

Analyze sales competition

Forecast sales volume

Research the market

Mô tả Công Việc

QUYỀN LỢI ĐƯỢC HƯỞNG

Benefits

Attractive remuneration packages

Competitive salary | 13th salary month

05 working days | 02 days off per week

Uniforms and nutritious meals in shifts are provided by the Hotel | Free parking for motorbikes and cars

Discounted rates apply when using services at properties

Participating in ultimate phenomenal activities for employees

National and international training courses

Periodic health check | Accident insurance 24/7

Opportunity to grow career at the most luxurious 5-star hotel group in the world

Các quyền lợi

Các mức lương hấp dẫn

Lương thưởng cạnh tranh | Tháng lương thứ 13

05 ngày làm việc theo quy định, 02 ngày nghỉ trên tuần

Đồng phục và bữa ăn theo ca được cung cấp bởi Khách sạn | Bãi để xe máy và ô tô miễn phí

Được áp dụng mức giá dành cho nhân viên tập đoàn khi sử dụng dịch vụ tại khách sạn

Được tham gia nhiều hoạt động hấp dẫn dành cho nhân viên

Môi trường làm việc sáng tạo và thân thiện

Các khóa đào tạo trong nước và quốc tế

Nghỉ mát/Nghỉ phép hàng năm | Khám sức khỏe định kỳ | Bảo hiểm tai nạn 24/7

Cơ hội phát triển sự nghiệp tại Tập đoàn Khách sạn 5 sao cao cấp và sang trọng nhất thế giới

YÊU CẦU CÔNG VIỆC

Requirement

Yêu cầu

YÊU CẦU HỒ SƠ

For interested applicant, please send your potential CV with subject: [Department] - [Position] - [Full name] to hoteljob.vn

For further information, please contact Human Resources Department: 0917 993 711 (Ms. Dung)

Nếu ứng viên quan tâm, vui lòng gửi CV với tiêu đề sau: [Bộ phận] - [Vị trí] - [Họ và tên đầy đủ] trên hoteljob.vn

Để biết thêm thông tin chi tiết, vui lòng liên hệ Phòng Nhân sự: 0917 993 711 (Ms. Dung)"
471,"Human Resource Manager
- job post","Posted
Posted 30+ days ago",40HRS,https://jobs.vn.indeed.com/cmp/40hrs?campaignid=mobvjcmp&from=mobviewjob&tk=1hg7j4c73j6rm800&fromjk=da6c2e2ca2c727ac,Hà Nội,,"Arrange timesheet, payroll, insurance, PIT work timely, properly to regulations & requirement
Develop HR Policies, implement & update on regular basis
Consult BOM & deploy to recruit, train & develop human resource
Propose, support BOM to build up good working environment & enterprise culture, improve work process & productivity
In charge of legal tasks such as employee relations, report to / work with authorities
Arrange timely procedures related to foreigner such as visa, work permit, resident card
Review, manage & approve related cost
Organize company event like company dinner, year-end party, company trip.
Supervise/ train subordinate & do other HRGA tasks as being required

Job Requirements
University degree, degree in Human Resources management or similar field is a plus
Good at listening/speaking/writing/reading English (equivalent to TOEIC above 750)
At least 3-5 years of working experience in the same position of HRGA Deputy Manager or Manager for foreign companies
Positive energy, willing to learn, can do attitude, good interpersonal & organization skills
Flexible and fast learner
Management & leadership skills
Candidates who live near Thach That, Quoc Oai, Hoai Duc area will be given priorities."
472,"Production Supervisor / Giám sát Sản xuất - Foods
- job post","Posted
Posted 30+ days ago",RGF HR Agent,https://jobs.vn.indeed.com/cmp/Rgf-1?campaignid=mobvjcmp&from=mobviewjob&tk=1hg7j4gujk3sq800&fromjk=250ad9b64f17532f,Bà Rịa - Vũng Tàu,,"Job Description
<Job Responsibilities> - Manage goals and results (by controls and reports) to break down the goals by sector, following and justifying the result of these in their area of activity; - Study, coordinate, and monitor improvements and/or new projects; - Manage Human Resources (lead teams, work plans, vacations, leaves, layoffs, hiring, maintain discipline and order in sectors, movements, etc.) - Record, analyze, and complete any and all changes in process conditions and/or equipment in the area where you are working - Develop and give technical or operational training, focused on the productive area - Coordinate the update of procedures and work instructions - Assist with product formula update - Be responsible for testing products and equipment, being responsible for the procedure, data recording, information and reports - Schedule and monitor preventive maintenance - Control, monitor, and improve quality programs
Job Requirement
<Necessary Skill / Experience > ・Education: Bachelor's Degree/ College Diploma in Engineering ・Language: English - Upper-Intermediate Level ・Experience: + At least 3 years of experience as a production supervisor + Knowledge of involved areas/ production process/ equipment/ quality tools + Activity-specific SAP / R3 system skill + Be able to read blueprints, understand measures, voltmeters, technical drawings, manuals and other materials"
473,"Chef De Cuisine - Danang Marriott Resort & Spa
- job post","Posted
Posted 19 days ago","Marriott Da Nang Resort & Spa, Non Nuoc Beach Villas",,Ðà Nẵng,,"Hạn nộp: 20/12/2023 Mức lương: Thỏa thuận
Nộp hồ sơ ứng tuyển
THÔNG TIN CƠ BẢN
Số lượng
1
Nơi làm việc
Quận Ngũ Hành Sơn - Đà Nẵng
Giờ làm việc
Làm theo ca
Loại hình
Khách sạn/ Khu căn hộ Resort/ Khu Du lịch Nhà hàng/ Bar/ Pub
Ngành nghề
Bếp
Vị trí
Trưởng ca/ Giám sát
Cập nhật
07/11/2023 11:50
MÔ TẢ CÔNG VIỆC

JOB SUMMARY

Accountable for the quality, consistency and production of the restaurant kitchen. Exhibits culinary talents by personally performing tasks while leading the staff and managing all food related functions. Coordinates menus, purchasing, staffing and food preparation for the property's restaurant. Works with team to improve guest and employee satisfaction while maintaining the operating budget. Must ensure sanitation and food standards are achieved. Develops and trains team to improve results.

CORE WORK ACTIVITIES

Ensuring Culinary Standards and Responsibilities are Met for Restaurant
Leading Kitchen Team
Establishing and Maintaining Restaurant Kitchen Goals
Ensuring Exceptional Customer Service
Managing and Conducting Human Resource Activities
QUYỀN LỢI ĐƯỢC HƯỞNG
Compentetive salary and monthly service charge
Annual Leaves
Working 5 days per week - off 2 days per week
Follow the government social insurance, health insurance, unemployment insurance
24/24 accident insurance
Join in hotel activities
Training opportunities for career development
YÊU CẦU CÔNG VIỆC
High school diploma/G.E.D. equivalent.
4 years experience in the culinary, food and beverage, or related professional area.
Supervisory experience is required.
Good communication (both in English & Vietnamese)
Great leadership & time management skills
YÊU CẦU HỒ SƠ
Please kindly send us your CV."
474,"Business Development Manager (HR Services)
- job post","Posted
Posted 30+ days ago",NIC HR,https://jobs.vn.indeed.com/cmp/Nic-HR?campaignid=mobvjcmp&from=mobviewjob&tk=1hg7j4nedgm6h800&fromjk=02939885d9c7fd60,Hà Nội,,"Business Development Manager (HR Services)
Locations
Ha Noi
Salary
1,000 - 2,000 USD
Experience
0 year
Job type
Full-Time Permanent
Industry
Advertising/Promotion/PR
Job ID
2452

NIC’s Client
Job Description
Active market the company/services to clients
Manage sales team for new client approach: prepare proposal file, coordinate with designer to prepare demo (guideline, leaflet, company profile…)
Manage existing client accounts: process order, reconciliation, handle inquiries/ requests
Problem solving for any issues might occur – cooperate/align with Sales before taking action.
Analyse client’s reports to provide more insight to sales team
Manage paperwork when needed (promo registration, review contract, paperwork for occasional gifting, etc.
Prepare marketing materials (newsletter), training material, etc.
Other tasks assigned.
Required skills
Bachelor degree, at least 3 years of experience relevant; Honest and trustworthy Careful and detail-oriented. Good communication, team player, comfortable dealing with middle management at large International and Vietnamese corporations Good command in English We expect you will have a reasonable understanding/interest in human resources field to help sell Hr services in a business to business environment. You will need to enjoy delivering results and celebrating successes
Benefit
• Competitive benefits and compensation (monthly salary and allowance, 13th month salary, performance bonus); • Training course • International working environment • Annual company trip • Performance Appraisal

Consultant
Tư vấn viên
trangtth@nicvn.com
0868 5262 86"
475,"Quản Lý Chương Trình Khách Hàng Thân Thiết/ Loyalty Manager
- job post","Posted
Posted 30+ days ago",Khách Sạn Courtyard by Marriott Danang Han River,,Ðà Nẵng,,"Hạn nộp: 30/12/2023 Mức lương: Thỏa thuận
Nộp hồ sơ ứng tuyển
THÔNG TIN CƠ BẢN
Số lượng
1
Nơi làm việc
Quận Sơn Trà - Đà Nẵng
Giờ làm việc
Làm theo ca
Loại hình
Khách sạn/ Khu căn hộ
Ngành nghề
Tiền sảnh
Vị trí
Giám đốc, phó giám đốc Bộ phận/ Trưởng phòng/ Tổ trưởng
Cập nhật
16/11/2023 14:54
MÔ TẢ CÔNG VIỆC

Job Description

Mô tả Công Việc

QUYỀN LỢI ĐƯỢC HƯỞNG

Benefits

Attractive remuneration packages

Competitive salary | 13th salary month

05 working days | 02 days off per week

Uniforms and nutritious meals in shifts are provided by the Hotel | Free parking for motorbikes and cars

Discounted rates apply when using services at properties

Participating in ultimate phenomenal activities for employees

National and international training courses

Periodic health check | Accident insurance 24/7

Opportunity to grow career at the most luxurious 5-star hotel group in the world

Các quyền lợi

Các mức lương hấp dẫn

Lương thưởng cạnh tranh | Tháng lương thứ 13

05 ngày làm việc theo quy định, 02 ngày nghỉ trên tuần

Đồng phục và bữa ăn theo ca được cung cấp bởi Khách sạn | Bãi để xe máy và ô tô miễn phí

Được áp dụng mức giá dành cho nhân viên tập đoàn khi sử dụng dịch vụ tại khách sạn

Được tham gia nhiều hoạt động hấp dẫn dành cho nhân viên

Môi trường làm việc sáng tạo và thân thiện

Các khóa đào tạo trong nước và quốc tế

Nghỉ mát/Nghỉ phép hàng năm | Khám sức khỏe định kỳ | Bảo hiểm tai nạn 24/7

Cơ hội phát triển sự nghiệp tại Tập đoàn Khách sạn 5 sao cao cấp và sang trọng nhất thế giới

YÊU CẦU CÔNG VIỆC

Requirement

Yêu cầu

YÊU CẦU HỒ SƠ

For interested applicant, please send your potential CV with subject: [Department] - [Position] - [Full name] to hoteljob.vn

For further information, please contact Human Resources Department: 0917 993 711 (Ms. Dung)

Nếu ứng viên quan tâm, vui lòng gửi CV với tiêu đề sau: [Bộ phận] - [Vị trí] - [Họ và tên đầy đủ] trên hoteljob.vn

Để biết thêm thông tin chi tiết, vui lòng liên hệ Phòng Nhân sự: 0917 993 711 (Ms. Dung)"
476,"Director, Corporate Agency Management
- job post","Posted
Posted 25 days ago",Manulife,https://jobs.vn.indeed.com/cmp/Manulife?campaignid=mobvjcmp&from=mobviewjob&tk=1hg7j4vut2ggh001&fromjk=6e530be519aace8b,Hà Nội,,"We are a leading financial services provider committed to making decisions easier and lives better for our customers and colleagues around the world. From our environmental initiatives to our community investments, we lead with values throughout our business. To help us stand out, we help you step up, because when colleagues are healthy, respected and meaningfully challenged, we all thrive. Discover how you can grow your career, make impact and drive real change with our Winning Team today.
Working Arrangement
Hybrid
Job Description
This role will represent Agency Management Team at sales locations to drive business growth and ensure the quality of business in term of recruitment, sales activities and the ways conduct business to make sure sales force do business by integrally ways.
On the job you will:
1. Driving Agency strategic agenda among sales regions
Working with agency to ensure the key Agency strategic priorities are carried out thoroughly among the sales regions
Frequently visiting sales offices to join and observe agency meeting, training, etc. to ensure the business activities are aligned with our strategic priorities.
2. Ensuring quality business activities in the assigned sales locations/regions and thus proactively avoiding potential risks
Keeping track of the leading indicators such as agency office attendance, meeting attendance, skill training attendance, recruitment COP, JFW, key activities schedules, etc.
Performing analysis to monitor sales/recruitment quality and escalate to the CAO
Prepare monthly business quality forecast by regions identifying potentially risky sales locations
3. Monitoring risk and compliance factors at assigned locations/regions
Reviewing Key Risk Indicators – KRI with PSM+/RD+ and following up on the agreed action plan
Getting a clear picture on potential misconduct/fraud cases found in various risk analysis reports
Monitoring the red flag cases identified various risk analysis reports
Escalating potential misconduct, fraud, red flag cases, and unpleasant office environment to company on monthly basis, etc.
4. Conducting business quality assurance training
Preparing and conducting risk and business conduct sharing for PSM+ and agency leaders
Reminding all agency leaders and PSM+ completed the mandatory compliance and risk training sessions

What motivates you?
You obsess about customers, listen, engage and act for their benefit.
You think big, with curiosity to discover ways to use your agile approach and enable business outcomes.
You thrive in teams and enjoy getting things done together.
You take ownership and build solutions, focusing on what matters.
You do what is right, work with integrity and speak up.
You share your humanity, helping us build a diverse and inclusive work environment for everyone.

What we are looking for
BA designation, along with insurance industry experience is preferred.
Excellent communication both verbally and in writing.
Understanding of business culture and behavior.
Good management & Leadership skills
Strong problem-solving and analytical skills
Results oriented, with the ability to manage competing priorities and projects.

What can we offer you?
A competitive salary and benefits packages.
A growth trajectory that extends upward and outward, encouraging you to follow your passions and learn new skills.
A focus on growing your career path with us.
Flexible work policies and strong work-life balance.
Professional development and leadership opportunities.

Our commitment to you
Values-first culture
We lead with our Values every day and bring them to life together.
Boundless opportunity
We create opportunities to learn and grow at every stage of your career.
Continuous innovation
We invite you to help redefine the future of financial services.
Delivering the promise of Diversity, Equity and Inclusion
We foster an inclusive workplace where everyone thrives.
Championing Corporate Citizenship
We build a business that benefits all stakeholders and has a positive social and environmental impact.
About Manulife and John Hancock
Manulife Financial Corporation is a leading international financial services group that helps people make their decisions easier and lives better. With our global headquarters in Toronto, Canada, we operate as Manulife across our offices in Asia, Canada, and Europe, and primarily as John Hancock in the United States. We provide financial advice, insurance, and wealth and asset management solutions for individuals, groups and institutions. At the end of 2022, we had more than 40,000 employees, over 116,000 agents, and thousands of distribution partners, serving over 34 million customers. At the end of 2022, we had $1.3 trillion (US$1.0 trillion) in assets under management and administration, including total invested assets of $0.4 trillion (US $0.3 trillion), and segregated funds net assets of $0.3 trillion (US$0.3 trillion). We trade as ‘MFC’ on the Toronto, New York, and the Philippine stock exchanges, and under ‘945’ in Hong Kong.
Manulife is an Equal Opportunity Employer
At Manulife /John Hancock , we embrace our diversity. We strive to attract, develop and retain a workforce that is as diverse as the customers we serve and to foster an inclusive work environment that embraces the strength of cultures and individuals. We are committed to fair recruitment, retention, advancement and compensation, and we administer all of our practices and programs without discrimination on the basis of race, ancestry, place of origin, colour , ethnic origin, citizenship, religion or religious beliefs, creed, sex (including pregnancy and pregnancy-related conditions), sexual orientation, genetic characteristics, veteran status, gender identity, gender expression, age, marital status, family status, disability, or any other ground protected by applicable law.
It is our priority to remove barriers to provide equal access to employment. A Human Resources representative will work with applicants who request a reasonable accommodation during the application process . All information shared during the accommodation request process will be stored and used in a manner that is consistent with applicable laws and Manulife/John Hancock policies . To request a reasonable accommodation in the application process, contact recruitment@manulife.com ."
477,"Duty Manager | Quản Lý Ca Trực Bộ Phận Tiền Sảnh
- job post","Posted
Posted 30+ days ago",Khách sạn JW Marriott Hà Nội,https://jobs.vn.indeed.com/cmp/Jw-Marriott?campaignid=mobvjcmp&from=mobviewjob&tk=1hg7j54nck3rq808&fromjk=900c619b0c380ea7,Hà Nội,,"Hạn nộp: 14/12/2023 Mức lương: Thỏa thuận
Nộp hồ sơ ứng tuyển
THÔNG TIN CƠ BẢN
Số lượng
1
Nơi làm việc
Quận Nam Từ Liêm - Hà Nội
Giờ làm việc
Làm theo ca
Loại hình
Khách sạn/ Khu căn hộ Resort/ Khu Du lịch Nhà hàng/ Bar/ Pub
Ngành nghề
Tiền sảnh
Vị trí
Trưởng ca/ Giám sát
Cập nhật
16/10/2023 16:38
MÔ TẢ CÔNG VIỆC

JOB SUMMARY

Serves as the property Manager on Duty and oversees all property operations, ensuring that the highest levels of hospitality and service are provided.
Represents property management in resolving any guest or property-related situation.
Manages the flow of questions and directs guests within the lobby.
Serves as Guest Relations Manager and handles the tracking of service issues.
QUYỀN LỢI ĐƯỢC HƯỞNG

BENEFITS
02 months of probation with Full salary| Service charge| Social Insurance
Attractive remuneration package & 13th month salary
Local and International training course
05 working days | 02 day-off per week
Duty meal & Uniform provided by hotel
Taxi for late night shift| Free motorbike & car parking
Cross training & Cross exposure & Task force opportunities
Associate Appreciation Week| Takecare culture
Baby born gift| Birthday gift| Marriage allowance| Bereavement allowance
Free yoga classes| Annual health check| Annual vacation
Associate special discount for hotel rooms and F&B services at International Marriott properties
Career path in the most respected and prestigious hotel companies in the world.
YÊU CẦU CÔNG VIỆC

At least 01 year experience in the same position
Good English & Strong communication & Problem solving skill
Hospitality background & Service mind -Long-term career orientation with JW Marriott.

YÊU CẦU HỒ SƠ

APPLICATION:
Send your CV (Picture attached & Subject: Candidate Name - Position) OR Application form template ( http://bit.ly/JWMarriottHanoiApplicationForm ) to Hoteljob

OR

Fill in the application form at Loss & Prevention room at the hotel (No.8 - Do Duc Duc - Nam Tu Liem - Hanoi)
Interview appointments will be set up only for potential candidates as the soonest.- Recruitment fanpage: JW Marriott Hanoi - Human Resources"
478,"SA 8000 AUDITOR
- job post","Posted
Posted 30+ days ago",Bureau Veritas,https://jobs.vn.indeed.com/cmp/Bureau-Veritas?campaignid=mobvjcmp&from=mobviewjob&tk=1hg7j59e1h0jc800&fromjk=fcea19af187674c5,Việt Nam,,"Our people are ambitious and humble, believing in what they do and convinced that our purpose is shaping a world of trust. With responsibility and openness, they daily serve our 400.000 clients in 140 countries, to bettering society. Across all our businesses and countries, each one of our people leaves their mark in shaping society.
> We believe that leaving a mark is a true challenge and opportunity for every one of us.
> We believe that leaving a mark is a sign of trust and impact.
> We believe that leaving a mark is a bond with the future.
> We believe that leaving a mark is proof of growth and development.


Being part of the BV family, is more than just working, it’s being convinced that you will leave your mark... in shaping a world of Trust.

Responsibilities:
Plan, schedule and perform third-party compliance audits as per the requests receive from the customer/ regional offices.
Execute social audits and verifications (BSCI, WRAP, SLCP, SMETA, ICS, CoC..etc) and C-TPAT audits (SCAN, SCS..etc) by following all requirements indicated in the client-specific procedures, auditor training, and management directives in various sectors (chemicals, farms, seafood, heavy industry...)
Understand clear and specific instruction received from clients/ foreign branches and carry out them accordingly.
Prioritize, plan and organize work efficiently to deliver first-rate audit services and end products such as audit recaps, reports, and other client-specific reporting tools.
Preparation and review of audit reports timely and accurate reporting to the coordinating office/ respective clients.
Perform audit activities, including any planning, review, and control of the other members of the audit team.
Function as a member of cross-departmental teams and projects as requested.
Monthly updating database of new local laws and regulations, client requirements.

Qualification:
Bachelor's degree or higher in Engineering, Quality, or related technical, manufacturing or industrial management systems or related field. If no Degree than require equivalent in terms of education, training and experience.
At least 4 years of full-time practical work experience preferably in Human Resources, Environmental Health & Safety, Manufacturing, Science, or Engineering discipline.
At least 1 qualification of following audit schemes: BSCI, ICS, EICC and PSCI;
At least 3 years experience working in 2nd or 3rd party audit CSR related;
Knowledge of auditor practices and SA 8000 Standard including how to apply the proper interpretation of the Standards in actual internal audit situations is required.
Willing to travel frequently and work under pressure.

Join an inclusive, flexible and diverse company where you can thrive while contributing to positively transforming the world we live in.

#ShapingaWorldofTrust #leaveyourmark"
479,"-IT Human Resource Specialist
- job post","Posted
Posted 30+ days ago",Intelligence Vietnam,https://jobs.vn.indeed.com/cmp/Intelligence-Vietnam?campaignid=mobvjcmp&from=mobviewjob&tk=1hg7j5dcvk3qh800&fromjk=da8048697f109a17,Thành phố Hồ Chí Minh,,"Tìm kiếm và xây dựng cơ sở dữ liệu ứng viên (Node JS, Java, Android, iOS, BA, ....) dựa trên kế hoạch tuyển dụng thông qua các kênh khác nhau như trang web, diễn đàn, hội chợ việc làm
Lưu trữ, cập nhật và quản lý thông tin ứng viên. Làm hồ sơ ứng viên quét, liên hệ và sắp xếp các cuộc phỏng vấn.
Xây dựng, triển khai và thực hiện các công việc truyền thông cho mục đích xây dựng thương hiệu và các hoạt động khác nhằm cổ vũ động lực của nhân viên.
Công việc nhân sự khác bao gồm: theo dõi thay đổi nguồn lực, lập hợp đồng thử việc, hợp đồng lao động và xử lý các nhiệm vụ quản trị chung.
Tổ chức các sự kiện và hoạt động của công ty.
Yêu cầu công việc: Yêu cầu:
PHẢI kinh nghiệm trong công việc tuyển dụng cho công ty phát triển phần mềm ít nhất 02 năm.
Kỹ năng quan sát, giao tiếp tốt.
chủ động sắp xếp công việc, tổ chức và quản lý.
Kỹ năng quan sát, giao tiếp tốt. Có thể làm việc trong môi trường áp lực cao.
Kỹ năng máy tính tốt (Excel, Power Point, mạng xã hội). Thông thạo tiếng Anh. Tiếng Nhật là một lợi thế.
Liên hệ qua mail: hcm-jp-co@fa.net.vn hoặc qua số:028 730 39100"
480,"Senior Engineering Manager, KMS Healthcare
- job post","Posted
Posted 9 days ago",KMS Healthcare,https://jobs.vn.indeed.com/cmp/Kms-Healthcare?campaignid=mobvjcmp&from=mobviewjob&tk=1hg7j5j39k3vs800&fromjk=4a611f46550f13c8,Thành phố Hồ Chí Minh,,"Company Description

KMS Technology was established in 2009 as a U.S.-based software services company. With development centers in Vietnam and Mexico, we have been trusted globally for the superlative quality of our software consulting & development services, technology solutions, and engineers' expertise.
KMS Technology focuses on custom software development and a wide variety of consulting services
KMS Healthcare specializes in the healthcare industry
KMS Solutions serves the Asia Pacific region
We pride ourselves on creating brilliant solutions for our clients by leveraging deep expertise, advanced technologies, and delivery excellence.
KMS Healthcare is the intersection of world-class technologists and proven Healthcare industry expertise.
At KMS Healthcare, we leverage technologies to enable a modern way of health service. Covering end-to-end product development, we helped numerous U.S. health practices increase health treatment quality, reduce costs, and save people's lives.
Instead of wishing people good health, join us to make it happen.

Job Description

Senior engineering managers play both the roles of Group Managers (Resources Management focus) and Project Managers (Project focus). At the same time, senior engineering managers can be in charge of multiple projects/groups, or be the practice manager for a service of the company.
As Project Managers, the engineering managers coordinate all functional aspects of project team initiatives – Requirements gathering, Design, Development, Quality Assurance, and 3rd party vendors – to ensure that requirements are met and exceeded. Managers carry out this responsibility by motivating and guiding project teams while collaborating with internal/external customers throughout the software development process until project completion.
Managers are responsible for closely monitoring the schedule, scope and budget. Managers have the additional responsibility of influencing processes and methodologies, and in providing overall guidance to business objectives.
Key responsibilities:
In charge of sub-ordinates’ career path and performance review
Plan recruitment, conduct interviews and make hiring decisions as needed
Build process/procedures for the service that they are in charge of
Group Management:
Listen and understand each staff;
Give support and encouragement to ideas and staffs (career development plan);
Deal with individual problems;
Recognize and use individual abilities;
Develop team spirit, motivate and build morale;
Ensure communication within the group;
Train the group.
Project Management:
Manage client’s expectation, engagement, and stakeholder relationship
Participate in pre-sales meetings and marketing events when required;
Coordinate all aspects of a project throughout specific software development process methodology and project management software tools;
Set standard, work with Test team to generate quality acceptance criteria for the project;
Participate in software architecture, CI/CD, test design and engineering activities;
Adhere to strict delivery schedules;
Communicate project status and issues;
Mentor and provide guidance to subordinates in the project teams.
Optional: Act as an instructor, course composer

Qualifications

Knowledge and skills required:
Experience running a complex project (or multiple projects) more than 40 headcounts;
Possesses solid knowledge and skill of software requirement, development process, project management and leadership;
Perform exemplary work in managing projects, practice/service and mentor others in project management, leadership;
Knowledge of specific domains and technologies that match the company's focus;
Aptitude to learn and understand changes in software development process, procedures and methodologies;
Good human relation skills, ability to collaborate effectively across departments and teams;
Experience with Object-Oriented Analysis and Design processes;
Strong presentation and client relation skills;
Strong organizational, analytical and problem solving skills.
Personal Qualities:
Ability to work independently - self directed;
Committed to product quality & service standards;
Team oriented.

Additional Information

Perks You'll Enjoy
Working in one of the Best Places to Work in Vietnam
Building large-scale & global software products
Working & growing with Passionate & Talented Team
Diverse careers opportunities with Software Outsourcing, Software Product Development, IT Solutions & Consulting
Attractive Salary and Benefits
Two performance appraisals every year and performance bonus
Onsite opportunities: short-term and long-term assignments in North American (U.S, Canada), Europe, Asia.
Flexible working time
Various training on hot-trend technologies, best practices and soft skills
Premium healthcare insurance for you and your loved ones
Company trip, big annual year-end party every year, team building, etc.
Fitness & sport activities: football, tennis, table-tennis, badminton, yoga, swimming…
Joining community development activities: 1% Pledge, charity every quarter, blood donation, public seminars, career orientation talks,…
Free in-house entertainment facilities (foosball, ping pong, gym…), coffee, and snack (instant noodles, cookies, candies…)
And much more, join us and let yourself explore other fantastic things!"
