,title,date,company,company_link,location,type-salary,description
357,"HCMC - IT Business Analyst
- job post","Posted
Posted 24 days ago",amaris,https://jobs.vn.indeed.com/cmp/Amaris-Consulting?campaignid=mobvjcmp&from=mobviewjob&tk=1hftitdhqkntg800&fromjk=edd8f040f9fd30b1,Thành phố Hồ Chí Minh,,"Job description
ABOUT THE JOB
Collaborate with stakeholders to understand IT requirements and objectives
Conduct detailed analysis of IT systems, processes, and data to identify areas for improvement
Develop and document business requirements, functional specifications, and use cases for IT projects
Define and streamline IT processes to optimize efficiency and effectiveness
Communicate and negotiate with vendors to ensure alignment with IT objectives and project timelines
Facilitate workshops and meetings to gather requirements, present findings, and obtain stakeholder feedback
Perform gap analysis and propose solutions to address IT needs
Conduct user acceptance testing and support the implementation of new systems
Provide ongoing support and training to end-users
Stay up-to-date with industry trends and best practices in IT business analysis
ABOUT YOU
Academic degree in Business Analysis, Project Management, Computer Science, Information Technology, or a related field
Minimum of 3 years of experience as an IT Business Analyst
Proficiency in English, both written and verbal
Strong leadership and negotiation skills
Excellent communication and interpersonal skills, with the ability to effectively engage with vendors and stakeholders
Demonstrated ability in critical thinking and problem-solving
Experience with implementing and deploying Core Finance/Core Banking solutions is a plus
Knowledge of industry-standard business analysis methodologies and tools
Strong analytical skills and attention to detail
Ability to work independently and collaboratively in a fast-paced IT environment
EQUAL OPPORTUNITY

Amaris Consulting is proud to be an equal opportunity workplace. We are committed to promoting diversity within the workforce and creating an inclusive working environment. For this purpose, we welcome applications from all qualified candidates regardless of gender, sexual orientation, race, ethnicity, beliefs, age, marital status, disability or other characteristics.

Who are we?
Amaris Consulting is an independent technology consulting firm providing guidance and solutions to businesses. With more than 1000 clients across the globe, we have been rolling out solutions in major projects for over a decade – this is made possible by an international team of 7500 people spread across 5 continents and more than 60 countries. Our solutions focus on four different Business Lines: Information System & Digital, Telecom, Life Sciences and Engineering. We’re focused on building and nurturing a top talent community where all our team members can achieve their full potential. Amaris is your steppingstone to cross rivers of change, meet challenges and achieve all your projects with success.

At Amaris, we strive to provide our candidates with the best possible recruitment experience. We like to get to know our candidates, challenge them, and be able to give them proper feedback as quickly as possible. Here's what our recruitment process looks like:

Brief Call: Our process typically begins with a brief virtual/phone conversation to get to know you! The objective? Learn about you, understand your motivations, and make sure we have the right job for you!

Interviews (the average number of interviews is 3 - the number may vary depending on the level of seniority required for the position). During the interviews, you will meet people from our team: your line manager of course, but also other people related to your future role. We will talk in depth about you, your experience, and skills, but also about the position and what will be expected of you. Of course, you will also get to know Amaris: our culture, our roots, our teams, and your career opportunities!

Case study: Depending on the position, we may ask you to take a test. This could be a role play, a technical assessment, a problem-solving scenario, etc.

As you know, every person is different and so is every role in a company. That is why we have to adapt accordingly, and the process may differ slightly at times. However, please know that we always put ourselves in the candidate's shoes to ensure they have the best possible experience.
We look forward to meeting you!"
358,"PRODUCT OWNER
- job post","Posted
Posted 29 days ago",Viet Capital Securities,https://jobs.vn.indeed.com/cmp/Viet-Capital-Securities?campaignid=mobvjcmp&from=mobviewjob&tk=1hftitj8ck3sq800&fromjk=0f744819a78ad72e,Thành phố Hồ Chí Minh,,"Department: User Innovation
Report to: Head of User Innovation
Key Responsibilities:
We are looking for a highly motivated and experienced Product Owner to join our digital product development team in the securities industry. As a Product Owner, you will be responsible for shaping innovative digital products that meet the needs of our customers-investors, and brokers.
Act as the primary liaison between the development team and the business stakeholders, ensuring that the product is aligned with the business goals and objectives.
Collaborate with business stakeholders, including brokers, to identify customer needs and translate them into user stories and product requirements.
Develop and prioritize the product backlog, ensuring that it is aligned with the business strategy and customer needs.
Provide direction and guidance to the development team, ensuring that they understand the business requirements and customer needs.
Participate in product demos and reviews, providing feedback and ensuring that the product meets the business requirements and customer needs.
Monitor the product's performance, gathering feedback from customers and stakeholders, and making recommendations for improvements.
Develop and maintain a deep understanding of the securities industry, including market trends, regulations, and competitive landscape.
Job Requirements:
Bachelor's degree in Business Administration, Computer Science, or a related field.
Minimum 3 years of experience as a Product Owner in a software development environment.
Strong understanding of Agile development methodologies, including Scrum and Kanban.
Excellent communication and collaboration skills, with the ability to build strong relationships with business stakeholders and the development team.
Strong analytical skills, with the ability to gather and interpret data to make informed decisions.
Excellent organizational skills, with the ability to manage multiple priorities and deliver high-quality work within tight deadlines.
Knowledge of the securities industry, including market trends, regulations, and competitive landscape, is a plus.
Benefits:
Working time: 5 days/week (Monday to Friday).
Opportunity for promotion and career development.
Competitive Income.
Attractive Bonus’s Policy.
Compulsory Insurances full salary (Social Insurance, Health Insurance, Unemployment Insurance) based on the Labor Code and PVI premium health Insurance based on the Company's regulations.
11 Public holidays based on the Labor Code, 17 Annual leave days based on the Company's regulation, 5-year-employee has 1 more annual leave day.
Company Team Building Trip every year.
Participate in other Company activities: Sports, Family Day, Children's Day.
Training sponsorship programs: Securities certificates, Soft skills, Technical skills.
Professional and dynamic working environment.
Salary: attractive remuneration package.
Work Place:
Vietcap Securities Joint Stock Company
Floor 19, Bitexco Financial Tower, 02 Hai Trieu Street, District 1, HCMC
Email: job@vietcap.com.vn"
359,"Engagement Video - Seller Education & Communication Specialist - Marketing, Shopee
- job post","Posted
Posted 2 days ago",Shopee,https://jobs.vn.indeed.com/cmp/Shopee?campaignid=mobvjcmp&from=mobviewjob&tk=1hftitp3uh0jc80j&fromjk=ced41cf457e57e62,Thành phố Hồ Chí Minh,,"Apply Now
DepartmentMarketing
LevelExperienced (Individual Contributor)
LocationVietnam - Ho Chi Minh City
Our Marketing teams conceptualise and implement go-to-market activities to achieve increased usage and visibility. The Regional Marketing team is responsible for in-app campaign planning, product marketing, partnerships and content strategy to drive acquisition and engagement. The Regional Brand and Growth Marketing team covers all aspects of online and performance marketing, which involve tracking and measuring data to better reach our users. Our local marketing teams work closely with the regional teams to localise and adapt strategies to increase brand awareness and acquisition in each market. Browse our Marketing team openings to see how you can make an impact with us.
Job Description:
Develop and maintain high quality training content such as webinars, tutorials, and user manuals on the topics of video making and marketing & selling via videos for Shopee sellers.
Support in delivering instructional content with the best possible training experience via short-form videos.
Develop and maintain a content calendar, publishing strategy and campaign on OA channels for Shopee Video - Seller side.
Requirements:
1-3 years of working experience as Content Developer, Account Manager, Program Manager, or related role.
Highly skilled in oral presentation, interpersonal communication, writing, and PPT.
Proven track records on teamwork and project management.
Demonstrated capability to read and write in English.
Enthusiastic about training, content creation and fun to work with.
Experiences in Ecommerce or Social Media."
360,"User Operation Executive, Digital Services
- job post","Posted
Posted 30+ days ago",Ninja Van,https://jobs.vn.indeed.com/cmp/Ninja-Van?campaignid=mobvjcmp&from=mobviewjob&tk=1hftitstd2gfn000&fromjk=2334a3a640951679,Thành phố Hồ Chí Minh,,"Ninja Van is a tech-enabled logistics company on a mission to provide hassle-free delivery services for businesses of all sizes across Southeast Asia. Launched in 2014, we started operations in Singapore and have become the region's largest and fastest growing last-mile logistics company, partnering with over 35,000 merchants and delivering more than 1,000 parcels every minute across six countries.

At our core, we are a technology company that is disrupting a massive industry with cutting-edge software and operational concepts. Powered by algorithm-based optimisation, dynamic routing, end-to-end tracking and a data-driven approach, we provide best-of-class delivery services that delight both the shippers and end customers. But we are just getting started! We have much room for improvement and many ideas that will further shape the industry.

The Digital Services team provides e-commerce sellers with a suite of digital tools that automates and optimizes the most challenging aspects of the e-commerce process, allowing users to streamline order fulfillment and manage customer experience across various digital channels and platforms, integrating it with our delivery services to create a hassle-free experience.

Responsibilities
Planning the user campaigns for acquiring new users and the existing user community;
Onboarding new users, engaging in communication with them, addressing their questions about campaigns or product features, establishing trust with users, and ensuring their continued engagement.
Facilitate campaigns for user acquirement and retention through cooperating with product and marketing team.
Collocate users’ needs and feedback to help product team optimize product functions.
Requirements
Bachelor's degree or above
Understanding e-commerce and live selling merchants and creators.
Having extensive experience in event planning and execution, with the ability to independently plan and drive project implementation.
Demonstrating strong content creation skills to write engaging promotional content based on campaign plan.
Having a strong awareness of live selling and e-commerce business scenarios.
Demonstrating a proactive and positive attitude with strong execution capabilities.
Curiosity and fast learning ability, willing to explore new directions and continuously monitor the latest market trends and developments.
Strong communication and cross-departmental collaboration skills, able to work with product and marketing departments to solve problems and complete tasks.
Submit a job application
By applying to the job, you acknowledge that you have read, understood and agreed to our Privacy Policy Notice (the “Notice”) and consent to the collection, use and/or disclosure of your personal data by Ninja Logistics Pte Ltd (the “Company”) for the purposes set out in the Notice. In the event that your job application or personal data was received from any third party pursuant to the purposes set out in the Notice, you warrant that such third party has been duly authorised by you to disclose your personal data to us for the purposes set out in the the Notice."
361,"WVV Finance Officer for IREM Project in Dien Bien
- job post","Posted
Posted 30+ days ago",World Vision International,https://jobs.vn.indeed.com/cmp/World-Vision-International?campaignid=mobvjcmp&from=mobviewjob&tk=1hftitvnk2gfn002&fromjk=51b18de49a1518ed,Việt Nam,,"With over 70 years of experience, our focus is on helping the most vulnerable children overcome poverty and experience fullness of life. We help children of all backgrounds, even in the most dangerous places, inspired by our Christian faith.

Come join our 33,000+ staff working in nearly 100 countries and share the joy of transforming vulnerable children’s life stories!
Employee Contract Type:
Local - Fixed Term Employee (Fixed Term)
Job Description:
WORK CONTEXT / BACKGROUND
World Vision is a Christian relief, development and advocacy organization working to improve the quality of life of people, especially children who are marginalized and living in poverty. World Vision (WV) helps all who are in need, regardless of their religion, race, ethnicity or gender. As a child-focused organization, WV’s work focuses on children, ensuring they are protected, and their basic needs are met. World Vision International (WVI) USA - Representative Office in Vietnam has been funded from 14 support countries in Europe, Asia, the Americas and Australia. Funding of WVI consists of sponsorship program funding (70%) and Private Non-Sponsorship (PNS)/grants (30%). WVI employs about 430 staff, of which 93% are Vietnamese nationals.
WVV is operating in 14 provinces including: Ha Noi, Dien Bien, Hai Phong, Quang Ninh, Hung Yen, Thanh Hoa, Ha Tinh, Quang Binh, Quang Tri, Da Nang, Quang Nam, Quang Ngai, Ho Chi Minh City, Dak Nong. WVI’s Area Program (AP) usually focuses within one administrative district of a province which populated by ethnic minority people with high rates of poverty. A uniqueness of WVI’s Development Program Approach (DPA) is that AP team members are based at district level where the AP is located, which enables them to work closely with government partners and communities daily. Beside the APs, WVI is also implementing different Special and Grant Projects to meet the specific needs of vulnerable children in both AP and non-AP areas.
MAIN TASKS AND RESPONSIBILITIES
1. Financial Policy Compliance (40%):
Provide administrative financial services to the project to ensure high level of compliance, quality, accuracy and consistency of work in project implementation.
Ensure consistent service delivery by collaborating and working closely with all of the team members of the Project.
Conduct all the day-to-day operational procedures in planning, implementation, monitoring and evaluation, closure, audit, etc. in timely manner and in line with WV Policy and Procedure as well as Field Financial Manual (FFM).
Provide the Project staff the necessary account analysis codes and assistance to correctly filled in and prepare cash advance, EER, payment request.
2. Budget Management and Financial Reports (40%)
Assist the PROJECT or Project Manager in planning and developing project budget in line with the AP’s Plan of Action and logframe. Complete the monthly financial report as per schedule including:
+ Prepare VI data with quality
Prepare bank reconciliation with sufficient supporting document
Extract project’s core combined logframe report from SunSystem
Timely prepare the financial reports cover memo with variance explanations (quarterly)
+ Update the asset register
Check and verify the SunSystem generated financial reports for any non-project related expenses, discrepancies and irregularities from the project finance manual
Update the Manager on the project spending status and pattern to avoid risks of ineffectiveness and material overspending or under-spending of the project budget.
3. Data analysis and additional funding acquisition (10%)
Perform financial data analysis and provide financial forecast to assist Project Manager in making data driven decisions and financial risk management.
Support in acquiring additional funding for PROJECT through developing quality proposal budget for new project.
4. System, financial administration and others
Establish and maintain a systematic filing system of key documents (in hard copy and soft copy) and in line with audit requirements.
Maintain all financial and other records required for audit purposes, and provide assistances in regular auditing of the Project.
Take responsibility for personal security, accurately identify and assess the dangers and respond in the most appropriate way; take all good faith efforts to keep other WVV staff and property secure with guidance and instruction as being trained by WVV
REQUIREMENTS
Required Professional Experience
Minimum 3 years’ experience in finance and accounting, preferably with international humanitarian organizations.
Experience in community development or with NGO.
Experience in capacity building for local stakeholders/partners.
Experience in accounting and finance.
Required Education, training, license, registration, and certification
Bachelor’s Degree in Finance/Accounting

Preferred Knowledge and Qualifications
Good knowledge of accounting theory, financial statements and government tax requirements.
Good interpersonal and communications skills.
Good computer skills. Must be computer literate in Microsoft Office software, especially MS Excel.
In-depth working knowledge of Generally Accepted Accounting Principles (GAAP) and the WVI Field Financial Manual.
Knowledge of WV operations and programming requirements.
Good interpersonal and communications skills.
Willingness to support, articulate and demonstrate World Vision’s core values in meaningful ways to colleagues, partners, donors, children and communities.
Applicant Types Accepted:
Local Applicants Only"
362,"Data Driven Systems & Project Manager (COO)
- job post","Posted
Posted 30+ days ago",TechX Corporation,https://jobs.vn.indeed.com/cmp/Techx?campaignid=mobvjcmp&from=mobviewjob&tk=1hftiu4fnh0jc800&fromjk=04ed5677e38ab813,Thành phố Hồ Chí Minh,,"At TechX, we've come a long way since our launch in early 2020. Now, after 3 years, we proudly stand as one of AWS's esteemed partners with competencies in Data Analytics in Vietnam. Our growth has been nothing short of remarkable, and we owe it all to our exceptional team of passionate TechXers.
TechX is a dynamic community of tech enthusiasts, problem solvers, and forward-thinkers. We are in the business of shaping the future, harnessing cutting-edge technologies to drive real-world change.
With our two offices, in Ho Chi Minh & Hanoi, TechX is at the forefront of the ever-evolving tech landscape. Our dedicated teams collaborate across offices, infusing creativity, collaboration, and passion into everything we do.
Our culture is vibrant, diverse, and empowering. We believe in the power of innovation, teamwork, and continuous learning.
We are looking for a dynamic and skilled Data-Driven Systems and project Manager to join our team and play a pivotal role in building and optimizing our management systems.
Key Responsibilities:

Data-Driven Systems Manager
Lead the development, implementation, and maintenance of data-driven management systems for various aspects of the company, including performance management, contract management, and scope and resource management.
Assess the current systems and processes, identify gaps and areas for improvement, and define a roadmap for enhancing our management systems.
Collaborate with stakeholders to define clear and comprehensive business requirements for data-driven systems. Ensure that these requirements align with the company's strategic goals and objectives.
Manage and maintain the business and technology architecture for data-driven systems. Ensure alignment with business strategies and technology roadmaps.
Evaluate and choose software vendors and solutions that best meet the business requirements and objectives. Conduct vendor assessments, negotiate contracts, and manage vendor relationships.
Oversee data integration efforts to ensure seamless flow of information across systems and departments.
Develop and maintain reporting and analytics tools to provide actionable insights to stakeholders.
Create and maintain comprehensive documentation for systems, processes, and workflows to facilitate knowledge sharing and training.

2. Project Manager
Project Management for Key Data Services Projects: Take on the role of a project manager for key projects related to data services. This includes defining project scopes, objectives, and deliverables, creating project plans, and overseeing project execution.
Key Requirements:
Bachelor's degree in Computer Science, Information Systems, or a related field (or Master's).
Proven experience as a as the Jira expert within the organization, responsible for configuring, customizing, optimizing Jira to support our project management and business operations.
Previous experience in building and managing data-driven systems.
Strong analytical and problem-solving skills.
Excellent project management and organizational abilities.
Proficiency in data analysis tools and languages (e.g., SQL, Python) is a plus.
Effective communication and interpersonal skills.
The career path of this role will be toward Head of Operations – COO (Data-driven business).
Get in touch with us for more information, send us your contact details and application, we would love to hear from you!"
363,"Ict System & Database Administrator
- job post","Posted
Posted 1 day ago",Công ty TNHH Indo-Trans Keppel Logistics Việt Nam,https://jobs.vn.indeed.com/cmp/C%C3%B4ng-Ty-Tnhh-Indo--trans-Keppel-Logistics-Vi%E1%BB%87t-Nam?campaignid=mobvjcmp&from=mobviewjob&tk=1hftiuhaah0jc800&fromjk=1f5b80e8fbc05318,Thành phố Hồ Chí Minh,,"Mô tả công việc:
(Mức lương: Thỏa thuận)
Duties and responsibilities include, but are not limited to:
Be responsible for planning and system administration procedures
Plan the system capacity to ensure for the long-term development on business strategic objectives.
Assess risks and identify vulnerabilities of systems to analyze business impacts.
Building the recovery plan to mitigate or prevent the disaster in order to ensure the business operations continuously.
Managing the configurations, incidents and changes constantly to support for ICT governance.
Building up the policies and procedures to create ICT resources for newcomers or disable all resources of terminated/resigned staffs to ensure the highest security of information systems
Be responsible for operational administration:
Main administration of server hardware, server operating systems, applications, services, configurations and databases on both Windows and Unix/Linux environment of entire enterprise systems (email, active directory, applications, database, website and others)
Managing user accounts, permissions and access rights as well as allocating ICT resources within approved policies and standards.
Monitor and test application performance for potential bottlenecks, identify possible solutions, and work with developers to implement those fixes.
Ensure the Confidentiality, Integrity and Availability of entire Corporation data on user’s computers, storages, databases as well as transferring data on network.
Optimizing and tuning the application and database system to ensure the performance as robustness as possible
Ensuring Corporation’s data to be monitored and audited strictly as well as implementing backup/restore procedure periodically.
Cooperating with Vendors and internal teams to ensure the system implementation on time, on project and on budget.
Chức vụ: Nhân Viên/Chuyên Viên
Hình thức làm việc: Toàn thời gian
Quyền lợi được hưởng:
Having chances to get attractive company bonus every month/year
Company trip once a year + Joining party
Salary and position is reviewed 1 time a year
Bonus by individual ability and company’s performance.
Social insurance, health insurance, unemployment insurance and other benefits
Dynamic and sociable working environment.
Yêu cầu bằng cấp (tối thiểu): Trung cấp - Nghề
Yêu cầu công việc:
Experienced in System and Database administrator at least 2 years.
Strong knowledge and experience in administrating Enterprise applications on Windows Server/Unix/Linux.
Strong knowledge and experience of MS SQL, MySQL or similar database management systems.
Knowledge of web servers, web applications on both Windows and Linux environment such as IIS, Apache, Nginx, or others.
Experience with virtualization and containerization (e.g., VMware, Hyper-V, Docker).
Must be able to obtain and maintain a government security clearance.
System and service monitoring solutions (Zabbix, Prometheus, Grafana, Opsgenie).
Understanding scripting skills.
Nice to have:
Network skills. Good knowledge and experience in Networking and Security
Nginx, HAProxy,
Kafka
Kubernetes
AWS
Yêu cầu giới tính: Nam/Nữ
Ngành nghề: CNTT - Phần Cứng,CNTT - Phần Mềm,Oracle,Quản Trị Hệ Thống

Trung cấp - Nghề
Không yêu cầu"
364,"System Administrator
- job post","Posted
Posted 28 days ago",TKG VIETNAM,https://jobs.vn.indeed.com/cmp/Tkg-Vietnam?campaignid=mobvjcmp&from=mobviewjob&tk=1hftium0eh0jc800&fromjk=973735aebb0af85b,Thành phố Hồ Chí Minh,,"TKG VIETNAM

144 - 146 Nguyen Thai Binh, Level 7, District 1, Ho Chi Minh
Hybrid
Posted 28 days ago
Skills:
IT Support
Linux
AWS
Top 3 reasons to join us
Laptop/Macbook & display
Friendly, creative & passionate team
Challenge yourself, push your limits
Job description
We are Ascension 6 - an Australian-Vietnamese based outsourcing company providing development resources to customers across Asia Pacific with the goal to put Vietnam on the map as a leading service provider.
We believe in harnessing the power of technology to propel businesses forward. Partnering with a diverse range of Australian clients, our focus remains steadfast in safeguarding systems and delivering exceptional service. We’re now seeking an ambitious System Administrator with a deep interest in cybersecurity to be a key member of our progressive team.

Key Responsibilities:
System Administration:
Administer, configure, and troubleshoot Microsoft 365 applications, ensuring optimal performance.
Manage and monitor user access, permissions, and system security.
Perform regular system backups, disaster recovery operations, and data migrations as necessary.
Device Management:
Utilize Microsoft Intune for endpoint management, configuring, monitoring, and managing devices securely.
Security Integration:
Collaborate on the development and enhancement of our cybersecurity framework, with aspirations to transition into a cybersecurity engineering role.
Interface with the cybersecurity team to comprehend, establish, and maintain cybersecurity protocols, employing standards such as ISO 27001, NIST, and Essential Eight.
Continuous Learning:
Remain updated on emergent trends in system administration, Microsoft 365 functionalities, and cybersecurity challenges and solutions.
Engage in training modules to enrich cybersecurity understanding and competencies.
Your skills and experience
Required Qualifications and Experience:
3+ years’ experience in System Administrator or help desk role.
Bachelor’s degree in Computer Science, Information Technology, or a related discipline.
Demonstrable experience in system administration, predominantly with Microsoft 365.
Proficiency with Microsoft Intune.
Beginner-level command over English, with a zeal to enhance communication capacities.
Any pertinent certifications, particularly in Microsoft 365, are highly coveted.
Desirable Skills:
Familiarity with cybersecurity frameworks, including ISO 27001, NIST, and Essential Eight.
Acquaintance with AWS environments, Linux operating systems, and foundational networking principles and protocols.
Prior hands-on networking experience.
Prior experience working as part of a Managed Service Provider (MSP) or Security Operations Centre (SOC) is highly desirable.
Robust problem-solving skills coupled with a proactive approach.
Capable of collaborative functioning and articulating with non-technical personnel.
A fervent appetite to learn and ascend in the cybersecurity domain.
Why you'll love working here
Equipment: Laptop + display
Team events: annual company trips, regular team lunch and dinner
Culture: fun, dynamic, collaborative and creative working environment with a focus on work-life balance
Professional development: English classes, etc
Bonus: 13th month bonus and hot bonus
Hours: Monday to Friday 08:30 to 17:30 with clear OT policies
Flexible: Work from home policy
Parking: free
Office: spacious and modern office with break areas with free coffee and snack

TKG VIETNAM

TKG VIETNAM
Company type
Outsourcing
Company size
1-50 employees
Country
Australia
Working days
Monday - Friday
Overtime policy
Extra salary for OT"
365,"Specialist, Business Improvement & Automation
- job post","Posted
Today",Grab,,Thành phố Hồ Chí Minh,,"Job Description:
Life at Grab

At Grab, every Grabber is guided by The Grab Way, which spells out our mission, how we believe we can achieve it, and our operating principles - the 4Hs: Heart, Hunger, Honour and Humility. These principles guide and help us make decisions as we work to create economic empowerment for the people of Southeast Asia.

Get to know our Team

The Business Improvement & Automation team is responsible for driving process streamlining, re-engineering, and automation within Regional Operations, to provide the efficiency leverage for the business to grow sustainably. We operate on a project basis and manage the entire project life cycle: identifying the opportunity, defining the problem statement, proposing solutions, scoping the requirements, building the business case, facilitating improvement workshops, redesigning processes, devising automation specifications for the automation engineers, and supporting the roll-out. If you are looking for exciting challenges, organizational wide impact and to be part of a high-performing team then we’re the right place for you!

Get to know the Role

We are looking for a new Specialist to join one of our Business Process Improvement Teams. We believe a successful candidate has great problem solving, project management and excellent communication skills to bridge between business stakeholders and automation engineers. This role is required as we expand the team and continue to take on new opportunities. You will get to innovate solutions to increase efficiency, lower manpower requirements & help solve pressing problems across the organization. Your work will have a huge impact on business operations by improving the performance and SLA of processes.

The Day-to-Day Activities

You will manage end to end business improvement and automation projects regionally, across all departments and functional areas. Your core responsibilities will include:
Identifying operational improvement and automation opportunities and recommending initiatives advancing the company’s key objectives
Diagnosing complex operational problems and developing compelling, data-driven solutions
Using quantitative and qualitative analysis to drive management decisions
Owning and implementing projects identified as key priority by the senior leadership
Building and maintaining strong relationships with business and technology stakeholders
Driving process re-engineering or, in the case of new businesses launched by Grab, designing new, scalable processes to support rapid growth
Coordinating across operational and technical teams to rapidly deliver the projects

The Must-Haves
Bachelor’s / Master’s degree in Engineering or Business disciplines from top-tier institutions with a strong academic record.
4+ years of experience, preferably with project management or business process improvement, including process mapping, operating model design, transition planning, etc.
Strong analytical skills.
Advanced in Excel / Google Sheets.
Good understanding of the programming logic and ability to communicate with developers.
Excellent written and oral communication, presentation and interpersonal skills are critical as you will interact with very diverse stakeholders in the business and technology spaces.
Ability to think from different perspectives and generate functional solutions.
Ability to see the big picture and dive into and understand operational details.
Ability to build consensus across teams and influence successful outcomes in business improvement.
The Nice-to-Haves
2+ years of experience at a top-tier strategy consulting firm
Knowledge of project management approaches, tools, and phases of the project lifecycle
Certification in Six Sigma, LEAN, Agile, PMP practices
Readiness to travel 20-40% of the time
Our Commitment

We are committed to building diverse teams and creating an inclusive workplace that enables all Grabbers to perform at their best, regardless of nationality, ethnicity, religion, age, gender identity or sexual orientation and other attributes that make each Grabber unique."
366,"Seller Live Seller Education Specialist - Business Development, Shopee
- job post","Posted
Posted 27 days ago",Shopee,https://jobs.vn.indeed.com/cmp/Shopee?campaignid=mobvjcmp&from=mobviewjob&tk=1hftiuuj2gm6h801&fromjk=e65de47c3fd86a82,Thành phố Hồ Chí Minh,,"Apply Now
DepartmentBusiness Development and Partnerships
LevelExperienced (Individual Contributor)
LocationVietnam - Ho Chi Minh City
The Business Development and Partnerships teams at Shopee are dynamic and energetic. The teams are always looking to acquire business opportunities to drive Shopee to be the No. 1 e-commerce platform in Southeast Asia and Taiwan. The aim of the Business Development and Partnership teams is to provide Shopee’s buyers with a wide variety of product listings at the best prices.
About the Team:
As a part of the Livestream team, you will have chances to be responsible for the end-to-end of your own livestream initiatives. The team will work closely with the Head of Marketing and Lead of Marketing Engagement to ensure the performance is always at the required level. You will also work directly with sellers and various external departments such as BD, Product, QC, Production, Graphic Design, Promotion team etc to ensure the fastest that the process could be achieved.
Job Description:
Improve seller adoption and usage of livestream through providing learning programs and trainings
Identify and understand the seller pain points and learning needs
Regularly review and suggest livestream education initiatives to hit program KPIs
Analyze program performance and suggest program improvement plans via data-driven strategies
Keep updated on livestream industry trends and advancements to ensure program related executions remain up-to-date and effective.
Conduct market research and competitor analysis on livestream education structure and content
Produce educational materials (e.g. articles, guides, pitch decks) to clearly explain Shopee Live features and functions to both internal and external parties
Conduct zoom / webinar / in-person trainings to present to sellers and internal teams
Work with the Seller Engagement team to plan, create and deliver online learning modules
Regularly track and report project progress
Requirements:
Full-time Bachelor’s degree or above, smart and fast learning
Has prior and solid experience in Account and Project Management; at least 2 years of experience in Livestream, Business Development or Marketing
Possess business acumen and able to generate insights independently.
Excellent communication, negotiation and presentation skills
Strong analytical skill and sensitivity to data, detail-oriented and highly organised
Highly motivated and target driven
Logical thinking and strong problem solving skills
Self-initiate and can-do attitude person
Professional English skills (reading / writing / listening / speaking)"
367,"Seller Live Assortment Management Executive - Business Development, Shopee
- job post","Posted
Posted 27 days ago",Shopee,https://jobs.vn.indeed.com/cmp/Shopee?campaignid=mobvjcmp&from=mobviewjob&tk=1hftiv74hk3rh801&fromjk=ab2749c318de69bd,Thành phố Hồ Chí Minh,,"Apply Now
DepartmentBusiness Development and Partnerships
LevelExperienced (Individual Contributor)
LocationVietnam - Ho Chi Minh City
The Business Development and Partnerships teams at Shopee are dynamic and energetic. The teams are always looking to acquire business opportunities to drive Shopee to be the No. 1 e-commerce platform in Southeast Asia and Taiwan. The aim of the Business Development and Partnership teams is to provide Shopee’s buyers with a wide variety of product listings at the best prices.
About the Team:
As a part of the Livestream team, you will have chances to be responsible for the end-to-end of your own livestream initiatives. The team will work closely with the Head of Marketing and Lead of Marketing Engagement to ensure the performance is always at the required level. You will also work directly with sellers and various external departments such as BD, Product, QC, Production, Graphic Design, Promotion team etc to ensure the fastest that the process could be achieved.
Job Description:
Define, implement and execute projects to enrich seller livestream assortment
Identify issues, develop hypotheses, gather and analyze data, and present findings and strategic recommendations to facilitate senior leadership decision making
Support ideation, execution & tracking of initiatives on improving quality and quantity of seller assortment on Shopee Live
Support regular price competitiveness analysis and monitoring for livestream
Maintain and manage project timelines, expectations, tasks, and resources
Help bridge the gap between the various seller offices, the regional teams, and local teams such as KOL team, production team and campaign team
Acquire a thorough understanding of key customer needs and requirements
Perform cost-benefit and needs analysis of existing/potential livestream sellers to meet their needs
Prepare regular reports of progress and forecasts to internal and external stakeholders using key livestream metrics
Requirements:
Full-time Bachelor’s degree or above, smart and fast learning
Has prior and solid experience in Account and Project Management; at least 2 years of experience in E-commerce, Business Development or Consultancy
Possess business acumen and able to generate insights independently
Excellent communication, negotiation and presentation skills
Strong analytical skill and sensitivity to data, detail-oriented and highly organised
Highly motivated and target driven
Logical thinking and strong problem solving skills
Self-initiate and can-do attitude person
Professional English skills (reading / writing / listening / speaking)"
